variant benchmark hosts processes schedulers cores workers runtime
Ordered brock800_3 8 16 4 5 64 141.690638138
Ordered brock800_3 8 16 4 5 64 141.9164918
Ordered brock800_3 8 16 4 5 64 142.467059227
Ordered brock800_3 8 16 4 5 64 142.767052792
Ordered brock800_3 16 32 4 5 128 76.032761494
Ordered brock800_3 16 32 4 5 128 76.266412625
Ordered brock800_3 16 32 4 5 128 77.033597152
Ordered brock800_3 16 32 4 5 128 77.090045876
Ordered brock800_3 16 32 4 5 128 77.339424438
Ordered brock800_3 16 32 4 5 128 77.371211701
Ordered brock800_3 16 32 4 5 128 77.519484255
Ordered brock800_3 16 32 4 5 128 77.816112266
Ordered brock800_3 16 32 4 5 128 78.324818928
Ordered brock800_3 16 32 4 5 128 78.508804618
Ordered brock800_3 17 50 4 5 200 60.078235469
Ordered brock800_3 17 50 4 5 200 60.281124375
Ordered brock800_3 17 50 4 5 200 60.316217848
Ordered brock800_3 17 50 4 5 200 60.401439266
Ordered brock800_3 17 50 4 5 200 60.784974095
Ordered brock800_3 17 50 4 5 200 61.029521872
Ordered brock800_3 17 50 4 5 200 61.434750833
Ordered brock800_3 17 50 4 5 200 61.736610995
Ordered brock800_3 17 50 4 5 200 61.901836965
Ordered brock800_3 17 50 4 5 200 62.926416062
Ordered brock800_4 1 1 1 2 1 NA
Ordered brock800_4 1 1 1 2 1 NA
Ordered brock800_4 1 1 1 2 1 NA
Ordered brock800_4 1 1 1 2 1 NA
Ordered brock800_4 1 1 1 2 1 NA
Ordered brock800_4 1 1 1 2 1 NA
Ordered brock800_4 1 1 1 2 1 NA
Ordered brock800_4 1 1 1 2 1 NA
Ordered brock800_4 1 1 1 2 1 NA
Ordered brock800_4 1 1 1 2 1 NA
Ordered brock800_4 1 1 2 3 2 2455.307066589
Ordered brock800_4 1 1 2 3 2 2457.891797919
Ordered brock800_4 1 1 2 3 2 2461.812546291
Ordered brock800_4 1 1 2 3 2 2463.473919868
Ordered brock800_4 1 1 2 3 2 2468.552025516
Ordered brock800_4 1 1 2 3 2 2488.500625013
Ordered brock800_4 1 1 2 3 2 2502.117751633
Ordered brock800_4 1 1 2 3 2 2503.100519057
Ordered brock800_4 1 1 2 3 2 2519.911556211
Ordered brock800_4 1 1 2 3 2 2532.901706777
Ordered brock800_4 1 1 4 5 4 1545.888131636
Ordered brock800_4 1 1 4 5 4 1550.831378744
Ordered brock800_4 1 1 4 5 4 1550.935389722
Ordered brock800_4 1 1 4 5 4 1554.103347245
Ordered brock800_4 1 1 4 5 4 1554.965638675
Ordered brock800_4 1 1 4 5 4 1555.869993751
Ordered brock800_4 1 1 4 5 4 1562.845952259
Ordered brock800_4 1 1 4 5 4 1563.326675277
Ordered brock800_4 1 1 4 5 4 1575.25213625
Ordered brock800_4 1 1 4 5 4 1591.337425596
Ordered brock800_4 2 2 4 5 8 779.94746328
Ordered brock800_4 2 2 4 5 8 781.511321531
Ordered brock800_4 2 2 4 5 8 786.141946289
Ordered brock800_4 2 2 4 5 8 787.149278828
Ordered brock800_4 2 2 4 5 8 789.580878958
Ordered brock800_4 2 2 4 5 8 792.344406865
Ordered brock800_4 2 2 4 5 8 793.037181752
Ordered brock800_4 2 2 4 5 8 793.319814564
Ordered brock800_4 2 2 4 5 8 794.503028362
Ordered brock800_4 2 2 4 5 8 799.256389518
Ordered brock800_4 4 8 4 5 32 203.622660142
Ordered brock800_4 4 8 4 5 32 204.15550889
Ordered brock800_4 4 8 4 5 32 204.34903343
Ordered brock800_4 4 8 4 5 32 204.946306893
Ordered brock800_4 4 8 4 5 32 205.105964237
Ordered brock800_4 4 8 4 5 32 205.234952869
Ordered brock800_4 4 8 4 5 32 205.359717692
Ordered brock800_4 4 8 4 5 32 205.50059943
Ordered brock800_4 4 8 4 5 32 206.174652064
Ordered brock800_4 4 8 4 5 32 209.022773159
Ordered brock800_4 8 16 4 5 64 105.487759935
Ordered brock800_4 8 16 4 5 64 105.488059436
Ordered brock800_4 8 16 4 5 64 105.667709144
Ordered brock800_4 8 16 4 5 64 105.81715006
Ordered brock800_4 8 16 4 5 64 105.973835187
Ordered brock800_4 8 16 4 5 64 105.997168658
Ordered brock800_4 8 16 4 5 64 106.057594927
Ordered brock800_4 8 16 4 5 64 106.516114005
Ordered brock800_4 8 16 4 5 64 106.598367783
Ordered brock800_4 8 16 4 5 64 107.688882372
Ordered brock800_4 16 32 4 5 128 57.064550194
Ordered brock800_4 16 32 4 5 128 57.205244227
Ordered brock800_4 16 32 4 5 128 57.42662253
Ordered brock800_4 16 32 4 5 128 57.799377879
Ordered brock800_4 16 32 4 5 128 57.877045983
Ordered brock800_4 16 32 4 5 128 57.961945059
Ordered brock800_4 16 32 4 5 128 58.328200264
Ordered brock800_4 16 32 4 5 128 58.451116362
Ordered brock800_4 16 32 4 5 128 58.575329011
Ordered brock800_4 16 32 4 5 128 58.671533474
Ordered brock800_4 17 50 4 5 200 46.78157648
Ordered brock800_4 17 50 4 5 200 46.963725328
Ordered brock800_4 17 50 4 5 200 47.740108603
Ordered brock800_4 17 50 4 5 200 47.845079425
Ordered brock800_4 17 50 4 5 200 47.924213891
Ordered brock800_4 17 50 4 5 200 48.7289324
Ordered brock800_4 17 50 4 5 200 48.965325936
Ordered brock800_4 17 50 4 5 200 49.232184387
Ordered brock800_4 17 50 4 5 200 49.646524937
Ordered brock800_4 17 50 4 5 200 49.909461409
Ordered MANN_a45 1 1 1 2 1 238.014018013
Ordered MANN_a45 1 1 1 2 1 239.373019742
Ordered MANN_a45 1 1 1 2 1 240.679211238
Ordered MANN_a45 1 1 1 2 1 242.584787631
Ordered MANN_a45 1 1 1 2 1 243.753471281
Ordered MANN_a45 1 1 1 2 1 249.806761684
Ordered MANN_a45 1 1 1 2 1 252.005891904
Ordered MANN_a45 1 1 1 2 1 253.430712749
Ordered MANN_a45 1 1 1 2 1 253.888041282
Ordered MANN_a45 1 1 1 2 1 256.551071463
Ordered MANN_a45 1 1 2 3 2 142.426026882
Ordered MANN_a45 1 1 2 3 2 142.983068943
Ordered MANN_a45 1 1 2 3 2 143.371468038
Ordered MANN_a45 1 1 2 3 2 145.101519459
Ordered MANN_a45 1 1 2 3 2 145.371619022
Ordered MANN_a45 1 1 2 3 2 145.719081131
Ordered MANN_a45 1 1 2 3 2 147.207638291
Ordered MANN_a45 1 1 2 3 2 147.276703198
Ordered MANN_a45 1 1 2 3 2 147.783620448
Ordered MANN_a45 1 1 2 3 2 148.585889999
Ordered MANN_a45 1 1 4 5 4 78.574462065
Ordered MANN_a45 1 1 4 5 4 79.234661407
Ordered MANN_a45 1 1 4 5 4 80.763171723
Ordered MANN_a45 1 1 4 5 4 80.781090242
Ordered MANN_a45 1 1 4 5 4 81.004386673
Ordered MANN_a45 1 1 4 5 4 81.203870432
Ordered MANN_a45 1 1 4 5 4 81.64865313
Ordered MANN_a45 1 1 4 5 4 82.567498954
Ordered MANN_a45 1 1 4 5 4 83.145492376
Ordered MANN_a45 1 1 4 5 4 83.558080125
Ordered MANN_a45 2 2 4 5 8 44.952984188
Ordered MANN_a45 2 2 4 5 8 45.021639757
Ordered MANN_a45 2 2 4 5 8 45.047771612
Ordered MANN_a45 2 2 4 5 8 45.110410475
Ordered MANN_a45 2 2 4 5 8 45.706761124
Ordered MANN_a45 2 2 4 5 8 45.833294781
Ordered MANN_a45 2 2 4 5 8 46.086753718
Ordered MANN_a45 2 2 4 5 8 46.708719329
Ordered MANN_a45 2 2 4 5 8 46.960285826
Ordered MANN_a45 2 2 4 5 8 47.169559908
Ordered MANN_a45 4 8 4 5 32 25.689490699
Ordered MANN_a45 4 8 4 5 32 26.325323896
Ordered MANN_a45 4 8 4 5 32 26.529326339
Ordered MANN_a45 4 8 4 5 32 26.800319219
Ordered MANN_a45 4 8 4 5 32 27.044337825
Ordered MANN_a45 4 8 4 5 32 27.302323725
Ordered MANN_a45 4 8 4 5 32 27.357546055
Ordered MANN_a45 4 8 4 5 32 28.003610645
Ordered MANN_a45 4 8 4 5 32 28.557452794
Ordered MANN_a45 4 8 4 5 32 29.585722385
Ordered MANN_a45 8 16 4 5 64 25.618520845
Ordered MANN_a45 8 16 4 5 64 25.856505596
Ordered MANN_a45 8 16 4 5 64 26.008663412
Ordered MANN_a45 8 16 4 5 64 26.233985962
Ordered MANN_a45 8 16 4 5 64 26.4317473
Ordered MANN_a45 8 16 4 5 64 27.365174508
Ordered MANN_a45 8 16 4 5 64 27.691863192
Ordered MANN_a45 8 16 4 5 64 28.714954409
Ordered MANN_a45 8 16 4 5 64 28.941598417
Ordered MANN_a45 8 16 4 5 64 30.251910905
Ordered MANN_a45 16 32 4 5 128 26.274382582
Ordered MANN_a45 16 32 4 5 128 26.293538816
Ordered MANN_a45 16 32 4 5 128 26.551653276
Ordered MANN_a45 16 32 4 5 128 26.760705669
Ordered MANN_a45 16 32 4 5 128 26.898879773
Ordered MANN_a45 16 32 4 5 128 27.025922671
Ordered MANN_a45 16 32 4 5 128 27.585669307
Ordered MANN_a45 16 32 4 5 128 28.039335878
Ordered MANN_a45 16 32 4 5 128 28.454982236
Ordered MANN_a45 16 32 4 5 128 29.600671161
Ordered MANN_a45 17 50 4 5 200 25.902507321
Ordered MANN_a45 17 50 4 5 200 28.016110546
Ordered MANN_a45 17 50 4 5 200 28.448454889
Ordered MANN_a45 17 50 4 5 200 28.469019931
Ordered MANN_a45 17 50 4 5 200 28.519275092
Ordered MANN_a45 17 50 4 5 200 29.564714024
Ordered MANN_a45 17 50 4 5 200 30.621593453
Ordered MANN_a45 17 50 4 5 200 31.631829828
Ordered MANN_a45 17 50 4 5 200 31.839832346
Ordered MANN_a45 17 50 4 5 200 33.910890507
Ordered p_hat1000-2 1 1 1 2 1 423.398514336
Ordered p_hat1000-2 1 1 1 2 1 425.091205289
Ordered p_hat1000-2 1 1 1 2 1 425.7426958
Ordered p_hat1000-2 1 1 1 2 1 429.684413456
Ordered p_hat1000-2 1 1 1 2 1 433.695510863
Ordered p_hat1000-2 1 1 1 2 1 435.163739575
Ordered p_hat1000-2 1 1 1 2 1 441.655353503
Ordered p_hat1000-2 1 1 1 2 1 445.074476641
Ordered p_hat1000-2 1 1 1 2 1 447.053091548
Ordered p_hat1000-2 1 1 1 2 1 451.546931051
Ordered p_hat1000-2 1 1 2 3 2 231.584134406
Ordered p_hat1000-2 1 1 2 3 2 231.846572445
Ordered p_hat1000-2 1 1 2 3 2 232.871516627
Ordered p_hat1000-2 1 1 2 3 2 232.881403373
Ordered p_hat1000-2 1 1 2 3 2 234.594471672
Ordered p_hat1000-2 1 1 2 3 2 234.819045677
Ordered p_hat1000-2 1 1 2 3 2 235.867711109
Ordered p_hat1000-2 1 1 2 3 2 238.12662604
Ordered p_hat1000-2 1 1 2 3 2 240.31078607
Ordered p_hat1000-2 1 1 2 3 2 240.350213922
Ordered p_hat1000-2 1 1 4 5 4 128.923419573
Ordered p_hat1000-2 1 1 4 5 4 130.2843321
Ordered p_hat1000-2 1 1 4 5 4 130.305623104
Ordered p_hat1000-2 1 1 4 5 4 131.409317176
Ordered p_hat1000-2 1 1 4 5 4 132.001396138
Ordered p_hat1000-2 1 1 4 5 4 132.853859443
Ordered p_hat1000-2 1 1 4 5 4 132.989967928
Ordered p_hat1000-2 1 1 4 5 4 133.347208536
Ordered p_hat1000-2 1 1 4 5 4 133.481429392
Ordered p_hat1000-2 1 1 4 5 4 139.817825568
Ordered p_hat1000-2 2 2 4 5 8 73.7440667
Ordered p_hat1000-2 2 2 4 5 8 73.76013745
Ordered p_hat1000-2 2 2 4 5 8 73.761274715
Ordered p_hat1000-2 2 2 4 5 8 73.854357989
Ordered p_hat1000-2 2 2 4 5 8 74.069787921
Ordered p_hat1000-2 2 2 4 5 8 74.144663362
Ordered p_hat1000-2 2 2 4 5 8 74.259022078
Ordered p_hat1000-2 2 2 4 5 8 74.446791382
Ordered p_hat1000-2 2 2 4 5 8 74.869413075
Ordered p_hat1000-2 2 2 4 5 8 75.658247283
Ordered p_hat1000-2 4 8 4 5 32 23.821241218
Ordered p_hat1000-2 4 8 4 5 32 23.992577833
Ordered p_hat1000-2 4 8 4 5 32 24.450140934
Ordered p_hat1000-2 4 8 4 5 32 24.550224987
Ordered p_hat1000-2 4 8 4 5 32 24.596698422
Ordered p_hat1000-2 4 8 4 5 32 24.727505111
Ordered p_hat1000-2 4 8 4 5 32 24.851727308
Ordered p_hat1000-2 4 8 4 5 32 24.868288781
Ordered p_hat1000-2 4 8 4 5 32 25.307901894
Ordered p_hat1000-2 4 8 4 5 32 25.76540759
Ordered p_hat1000-2 8 16 4 5 64 15.93686496
Ordered p_hat1000-2 8 16 4 5 64 16.143241159
Ordered p_hat1000-2 8 16 4 5 64 16.250099238
Ordered p_hat1000-2 8 16 4 5 64 16.300189147
Ordered p_hat1000-2 8 16 4 5 64 16.334080402
Ordered p_hat1000-2 8 16 4 5 64 16.42835935
Ordered p_hat1000-2 8 16 4 5 64 16.668182531
Ordered p_hat1000-2 8 16 4 5 64 16.87069556
Ordered p_hat1000-2 8 16 4 5 64 17.180600053
Ordered p_hat1000-2 8 16 4 5 64 17.297593111
Ordered p_hat1000-2 16 32 4 5 128 12.695731907
Ordered p_hat1000-2 16 32 4 5 128 13.397394292
Ordered p_hat1000-2 16 32 4 5 128 13.725131652
Ordered p_hat1000-2 16 32 4 5 128 13.903273987
Ordered p_hat1000-2 16 32 4 5 128 14.40595803
Ordered p_hat1000-2 16 32 4 5 128 14.420089954
Ordered p_hat1000-2 16 32 4 5 128 14.501954994
Ordered p_hat1000-2 16 32 4 5 128 14.686033614
Ordered p_hat1000-2 16 32 4 5 128 15.986166864
Ordered p_hat1000-2 16 32 4 5 128 16.319770308
Ordered p_hat1000-2 17 50 4 5 200 14.201739469
Ordered p_hat1000-2 17 50 4 5 200 14.585790493
Ordered p_hat1000-2 17 50 4 5 200 14.931249243
Ordered p_hat1000-2 17 50 4 5 200 15.062220548
Ordered p_hat1000-2 17 50 4 5 200 15.062505286
Ordered p_hat1000-2 17 50 4 5 200 15.087313976
Ordered p_hat1000-2 17 50 4 5 200 15.416747956
Ordered p_hat1000-2 17 50 4 5 200 15.523841893
Ordered p_hat1000-2 17 50 4 5 200 16.209161825
Ordered p_hat1000-2 17 50 4 5 200 17.17666367
Ordered p_hat500-3 1 1 1 2 1 363.737110898
Ordered p_hat500-3 1 1 1 2 1 366.897842581
Ordered p_hat500-3 1 1 1 2 1 369.738577466
Ordered p_hat500-3 1 1 1 2 1 373.284315926
Ordered p_hat500-3 1 1 1 2 1 375.06945072
Ordered p_hat500-3 1 1 1 2 1 380.378043655
Ordered p_hat500-3 1 1 1 2 1 384.123992166
Ordered p_hat500-3 1 1 1 2 1 386.100656883
Ordered p_hat500-3 1 1 1 2 1 386.997058327
Ordered p_hat500-3 1 1 1 2 1 387.984736586
Ordered p_hat500-3 1 1 2 3 2 203.967276898
Ordered p_hat500-3 1 1 2 3 2 204.201715229
Ordered p_hat500-3 1 1 2 3 2 204.652213239
Ordered p_hat500-3 1 1 2 3 2 207.247890305
Ordered p_hat500-3 1 1 2 3 2 209.312865837
Ordered p_hat500-3 1 1 2 3 2 209.364994156
Ordered p_hat500-3 1 1 2 3 2 210.141930967
Ordered p_hat500-3 1 1 2 3 2 210.521460286
Ordered p_hat500-3 1 1 2 3 2 210.770415049
Ordered p_hat500-3 1 1 2 3 2 212.134019953
Ordered p_hat500-3 1 1 4 5 4 110.421100129
Ordered p_hat500-3 1 1 4 5 4 111.629232422
Ordered p_hat500-3 1 1 4 5 4 111.806802931
Ordered p_hat500-3 1 1 4 5 4 112.435555125
Ordered p_hat500-3 1 1 4 5 4 112.460592267
Ordered p_hat500-3 1 1 4 5 4 113.010489039
Ordered p_hat500-3 1 1 4 5 4 113.295567197
Ordered p_hat500-3 1 1 4 5 4 113.50462101
Ordered p_hat500-3 1 1 4 5 4 113.545575951
Ordered p_hat500-3 1 1 4 5 4 113.82013163
Ordered p_hat500-3 2 2 4 5 8 60.468805219
Ordered p_hat500-3 2 2 4 5 8 60.523586127
Ordered p_hat500-3 2 2 4 5 8 60.680103604
Ordered p_hat500-3 2 2 4 5 8 60.808430453
Ordered p_hat500-3 2 2 4 5 8 60.978970019
Ordered p_hat500-3 2 2 4 5 8 61.051328528
Ordered p_hat500-3 2 2 4 5 8 61.067085859
Ordered p_hat500-3 2 2 4 5 8 61.222351903
Ordered p_hat500-3 2 2 4 5 8 61.68919653
Ordered p_hat500-3 2 2 4 5 8 62.159196918
Ordered p_hat500-3 4 8 4 5 32 17.217876392
Ordered p_hat500-3 4 8 4 5 32 17.281706332
Ordered p_hat500-3 4 8 4 5 32 17.615018577
Ordered p_hat500-3 4 8 4 5 32 17.85834498
Ordered p_hat500-3 4 8 4 5 32 17.922889418
Ordered p_hat500-3 4 8 4 5 32 17.976180458
Ordered p_hat500-3 4 8 4 5 32 18.12562497
Ordered p_hat500-3 4 8 4 5 32 18.216362085
Ordered p_hat500-3 4 8 4 5 32 18.265493066
Ordered p_hat500-3 4 8 4 5 32 19.648877139
Ordered p_hat500-3 8 16 4 5 64 10.007434336
Ordered p_hat500-3 8 16 4 5 64 10.181452039
Ordered p_hat500-3 8 16 4 5 64 10.223283035
Ordered p_hat500-3 8 16 4 5 64 10.26508007
Ordered p_hat500-3 8 16 4 5 64 10.363113764
Ordered p_hat500-3 8 16 4 5 64 10.413267289
Ordered p_hat500-3 8 16 4 5 64 10.666688471
Ordered p_hat500-3 8 16 4 5 64 10.672173891
Ordered p_hat500-3 8 16 4 5 64 10.75413646
Ordered p_hat500-3 8 16 4 5 64 9.657218977
Ordered p_hat500-3 16 32 4 5 128 6.73640891
Ordered p_hat500-3 16 32 4 5 128 6.850246545
Ordered p_hat500-3 16 32 4 5 128 6.862326746
Ordered p_hat500-3 16 32 4 5 128 7.091234999
Ordered p_hat500-3 16 32 4 5 128 7.14059753
Ordered p_hat500-3 16 32 4 5 128 7.169201968
Ordered p_hat500-3 16 32 4 5 128 7.200605803
Ordered p_hat500-3 16 32 4 5 128 7.253801116
Ordered p_hat500-3 16 32 4 5 128 7.295535022
Ordered p_hat500-3 16 32 4 5 128 7.309665458
Ordered p_hat500-3 17 50 4 5 200 6.362144757
Ordered p_hat500-3 17 50 4 5 200 6.654187721
Ordered p_hat500-3 17 50 4 5 200 6.774421904
Ordered p_hat500-3 17 50 4 5 200 6.782242577
Ordered p_hat500-3 17 50 4 5 200 6.855745308
Ordered p_hat500-3 17 50 4 5 200 6.877292874
Ordered p_hat500-3 17 50 4 5 200 6.915845846
Ordered p_hat500-3 17 50 4 5 200 6.972951537
Ordered p_hat500-3 17 50 4 5 200 6.981984274
Ordered p_hat500-3 17 50 4 5 200 7.049336369
Ordered p_hat700-3 1 1 1 2 1 NA
Ordered p_hat700-3 1 1 1 2 1 NA
Ordered p_hat700-3 1 1 1 2 1 NA
Ordered p_hat700-3 1 1 1 2 1 NA
Ordered p_hat700-3 1 1 1 2 1 NA
Ordered p_hat700-3 1 1 1 2 1 NA
Ordered p_hat700-3 1 1 1 2 1 NA
Ordered p_hat700-3 1 1 1 2 1 NA
Ordered p_hat700-3 1 1 1 2 1 NA
Ordered p_hat700-3 1 1 1 2 1 NA
Ordered p_hat700-3 1 1 2 3 2 2096.986800207
Ordered p_hat700-3 1 1 2 3 2 2099.291876641
Ordered p_hat700-3 1 1 2 3 2 2101.143084489
Ordered p_hat700-3 1 1 2 3 2 2104.654013949
Ordered p_hat700-3 1 1 2 3 2 2109.975729557
Ordered p_hat700-3 1 1 2 3 2 2139.633903565
Ordered p_hat700-3 1 1 2 3 2 2150.631502516
Ordered p_hat700-3 1 1 2 3 2 2156.737624659
Ordered p_hat700-3 1 1 2 3 2 2157.753075407
Ordered p_hat700-3 1 1 2 3 2 2174.120186798
Ordered p_hat700-3 1 1 4 5 4 1152.493443123
Ordered p_hat700-3 1 1 4 5 4 1158.154219484
Ordered p_hat700-3 1 1 4 5 4 1163.130438688
Ordered p_hat700-3 1 1 4 5 4 1167.966055466
Ordered p_hat700-3 1 1 4 5 4 1168.69101912
Ordered p_hat700-3 1 1 4 5 4 1169.756764509
Ordered p_hat700-3 1 1 4 5 4 1171.882726727
Ordered p_hat700-3 1 1 4 5 4 1173.557796662
Ordered p_hat700-3 1 1 4 5 4 1174.007800285
Ordered p_hat700-3 1 1 4 5 4 1179.498663336
Ordered p_hat700-3 2 2 4 5 8 613.996332355
Ordered p_hat700-3 2 2 4 5 8 618.091881464
Ordered p_hat700-3 2 2 4 5 8 618.225561406
Ordered p_hat700-3 2 2 4 5 8 618.973627102
Ordered p_hat700-3 2 2 4 5 8 619.458332637
Ordered p_hat700-3 2 2 4 5 8 622.666816681
Ordered p_hat700-3 2 2 4 5 8 623.265117186
Ordered p_hat700-3 2 2 4 5 8 623.431712128
Ordered p_hat700-3 2 2 4 5 8 626.100149163
Ordered p_hat700-3 2 2 4 5 8 627.79914767
Ordered p_hat700-3 4 8 4 5 32 161.819493594
Ordered p_hat700-3 4 8 4 5 32 162.124973318
Ordered p_hat700-3 4 8 4 5 32 162.181855791
Ordered p_hat700-3 4 8 4 5 32 162.215726736
Ordered p_hat700-3 4 8 4 5 32 162.889986353
Ordered p_hat700-3 4 8 4 5 32 162.893024157
Ordered p_hat700-3 4 8 4 5 32 163.011566723
Ordered p_hat700-3 4 8 4 5 32 163.668402716
Ordered p_hat700-3 4 8 4 5 32 164.255495839
Ordered p_hat700-3 4 8 4 5 32 164.511117303
Ordered p_hat700-3 8 16 4 5 64 83.989871965
Ordered p_hat700-3 8 16 4 5 64 84.223273577
Ordered p_hat700-3 8 16 4 5 64 84.502721481
Ordered p_hat700-3 8 16 4 5 64 84.794645866
Ordered p_hat700-3 8 16 4 5 64 84.806732278
Ordered p_hat700-3 8 16 4 5 64 84.903538893
Ordered p_hat700-3 8 16 4 5 64 84.96207254
Ordered p_hat700-3 8 16 4 5 64 85.055279517
Ordered p_hat700-3 8 16 4 5 64 85.242205462
Ordered p_hat700-3 8 16 4 5 64 86.180850989
Ordered p_hat700-3 16 32 4 5 128 45.966212654
Ordered p_hat700-3 16 32 4 5 128 46.072246796
Ordered p_hat700-3 16 32 4 5 128 46.27509808
Ordered p_hat700-3 16 32 4 5 128 46.315852315
Ordered p_hat700-3 16 32 4 5 128 46.321796876
Ordered p_hat700-3 16 32 4 5 128 46.371315241
Ordered p_hat700-3 16 32 4 5 128 46.510913125
Ordered p_hat700-3 16 32 4 5 128 46.82992636
Ordered p_hat700-3 16 32 4 5 128 47.154629086
Ordered p_hat700-3 16 32 4 5 128 47.442468664
Ordered p_hat700-3 17 50 4 5 200 36.860270227
Ordered p_hat700-3 17 50 4 5 200 37.808384903
Ordered p_hat700-3 17 50 4 5 200 38.353714842
Ordered p_hat700-3 17 50 4 5 200 38.699635511
Ordered p_hat700-3 17 50 4 5 200 38.803896898
Ordered p_hat700-3 17 50 4 5 200 38.819705531
Ordered p_hat700-3 17 50 4 5 200 38.962511592
Ordered p_hat700-3 17 50 4 5 200 39.232875098
Ordered p_hat700-3 17 50 4 5 200 39.45125989
Ordered p_hat700-3 17 50 4 5 200 39.737606643
Ordered sanr200_0.9 1 1 2 3 2 55.570457086
Ordered sanr200_0.9 1 1 2 3 2 55.944659722
Ordered sanr200_0.9 1 1 2 3 2 56.38973826
Ordered sanr200_0.9 1 1 2 3 2 56.709185713
Ordered sanr200_0.9 1 1 2 3 2 57.07045076
Ordered sanr200_0.9 1 1 2 3 2 57.264006136
Ordered sanr200_0.9 1 1 2 3 2 57.474962701
Ordered sanr200_0.9 1 1 2 3 2 57.710815758
Ordered sanr200_0.9 1 1 2 3 2 57.758699673
Ordered sanr200_0.9 1 1 2 3 2 57.774437723
Ordered sanr200_0.9 1 1 4 5 4 36.673690424
Ordered sanr200_0.9 1 1 4 5 4 36.678241965
Ordered sanr200_0.9 1 1 4 5 4 36.697117847
Ordered sanr200_0.9 1 1 4 5 4 36.698571186
Ordered sanr200_0.9 1 1 4 5 4 36.776884232
Ordered sanr200_0.9 1 1 4 5 4 36.950964729
Ordered sanr200_0.9 1 1 4 5 4 37.197427113
Ordered sanr200_0.9 1 1 4 5 4 37.204661842
Ordered sanr200_0.9 1 1 4 5 4 37.327446996
Ordered sanr200_0.9 1 1 4 5 4 37.657372854
Ordered sanr200_0.9 1 1 1 2 1 88.015427668
Ordered sanr200_0.9 1 1 1 2 1 88.312229496
Ordered sanr200_0.9 1 1 1 2 1 88.666429192
Ordered sanr200_0.9 1 1 1 2 1 88.866109982
Ordered sanr200_0.9 1 1 1 2 1 89.368806298
Ordered sanr200_0.9 1 1 1 2 1 89.460614203
Ordered sanr200_0.9 1 1 1 2 1 90.198588912
Ordered sanr200_0.9 1 1 1 2 1 90.438579153
Ordered sanr200_0.9 1 1 1 2 1 90.81317823
Ordered sanr200_0.9 1 1 1 2 1 93.629801658
Ordered sanr200_0.9 2 2 4 5 8 19.28333843
Ordered sanr200_0.9 2 2 4 5 8 19.400261375
Ordered sanr200_0.9 2 2 4 5 8 19.476882829
Ordered sanr200_0.9 2 2 4 5 8 19.52293661
Ordered sanr200_0.9 2 2 4 5 8 19.536409661
Ordered sanr200_0.9 2 2 4 5 8 19.553125503
Ordered sanr200_0.9 2 2 4 5 8 19.572561308
Ordered sanr200_0.9 2 2 4 5 8 19.819616612
Ordered sanr200_0.9 2 2 4 5 8 19.915462938
Ordered sanr200_0.9 2 2 4 5 8 20.045147605
Ordered sanr200_0.9 4 8 4 5 32 6.037080573
Ordered sanr200_0.9 4 8 4 5 32 6.074604672
Ordered sanr200_0.9 4 8 4 5 32 6.113750148
Ordered sanr200_0.9 4 8 4 5 32 6.186584975
Ordered sanr200_0.9 4 8 4 5 32 6.201393692
Ordered sanr200_0.9 4 8 4 5 32 6.276962129
Ordered sanr200_0.9 4 8 4 5 32 6.345122948
Ordered sanr200_0.9 4 8 4 5 32 6.870748904
Ordered sanr200_0.9 4 8 4 5 32 7.01764887
Ordered sanr200_0.9 4 8 4 5 32 7.540130462
Ordered sanr200_0.9 8 16 4 5 64 3.540683868
Ordered sanr200_0.9 8 16 4 5 64 3.558753989
Ordered sanr200_0.9 8 16 4 5 64 3.711757884
Ordered sanr200_0.9 8 16 4 5 64 3.78357192
Ordered sanr200_0.9 8 16 4 5 64 3.875174378
Ordered sanr200_0.9 8 16 4 5 64 3.898766398
Ordered sanr200_0.9 8 16 4 5 64 3.952546908
Ordered sanr200_0.9 8 16 4 5 64 3.97699222
Ordered sanr200_0.9 8 16 4 5 64 4.279105646
Ordered sanr200_0.9 8 16 4 5 64 4.340895853
Ordered sanr200_0.9 16 32 4 5 128 2.235869941
Ordered sanr200_0.9 16 32 4 5 128 2.311162229
Ordered sanr200_0.9 16 32 4 5 128 2.360930214
Ordered sanr200_0.9 16 32 4 5 128 2.515897627
Ordered sanr200_0.9 16 32 4 5 128 2.525648589
Ordered sanr200_0.9 16 32 4 5 128 2.627527785
Ordered sanr200_0.9 16 32 4 5 128 2.763988488
Ordered sanr200_0.9 16 32 4 5 128 2.764232361
Ordered sanr200_0.9 16 32 4 5 128 2.766921099
Ordered sanr200_0.9 16 32 4 5 128 2.777001729
Ordered sanr200_0.9 17 50 4 5 200 2.158239518
Ordered sanr200_0.9 17 50 4 5 200 2.201228518
Ordered sanr200_0.9 17 50 4 5 200 2.206309654
Ordered sanr200_0.9 17 50 4 5 200 2.296583003
Ordered sanr200_0.9 17 50 4 5 200 2.365474221
Ordered sanr200_0.9 17 50 4 5 200 2.367587456
Ordered sanr200_0.9 17 50 4 5 200 2.368151496
Ordered sanr200_0.9 17 50 4 5 200 2.380350695
Ordered sanr200_0.9 17 50 4 5 200 2.388371915
Ordered sanr200_0.9 17 50 4 5 200 2.48135657
